"Commit ID","Refactoring Type","File Path","Start Line","End Line","Code Element Type","Description","Code Element"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Move And Rename Method","src/java/org/apache/cassandra/db/streaming/ComponentManifest.java","51","66","METHOD_DECLARATION","moved method declaration","public create(descriptor Descriptor) : ComponentManifest"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Add Parameter","src/java/org/apache/cassandra/io/sstable/format/SSTableReaderBuilder.java","380","380","SINGLE_VARIABLE_DECLARATION","added parameter","components : Set<Component>"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Add Parameter","src/java/org/apache/cassandra/io/sstable/format/SSTableReaderBuilder.java","374","409","METHOD_DECLARATION","method declaration with added parameter","private load(validation ValidationMetadata, isOffline boolean, components Set<Component>, optimizationStrategy DiskOptimizationStrategy, statsMetadata StatsMetadata) : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Add Parameter","src/java/org/apache/cassandra/io/sstable/format/SSTableReaderBuilder.java","381","381","SINGLE_VARIABLE_DECLARATION","added parameter","optimizationStrategy : DiskOptimizationStrategy"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Add Parameter","src/java/org/apache/cassandra/io/sstable/format/SSTableReaderBuilder.java","374","409","METHOD_DECLARATION","method declaration with added parameter","private load(validation ValidationMetadata, isOffline boolean, components Set<Component>, optimizationStrategy DiskOptimizationStrategy, statsMetadata StatsMetadata) : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Add Parameter","src/java/org/apache/cassandra/io/sstable/format/SSTableReaderBuilder.java","382","382","SINGLE_VARIABLE_DECLARATION","added parameter","statsMetadata : StatsMetadata"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Add Parameter","src/java/org/apache/cassandra/io/sstable/format/SSTableReaderBuilder.java","374","409","METHOD_DECLARATION","method declaration with added parameter","private load(validation ValidationMetadata, isOffline boolean, components Set<Component>, optimizationStrategy DiskOptimizationStrategy, statsMetadata StatsMetadata) : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReaderBuilder.java","374","409","METHOD_DECLARATION","moved method declaration","private load(validation ValidationMetadata, isOffline boolean, components Set<Component>, optimizationStrategy DiskOptimizationStrategy, statsMetadata StatsMetadata) : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Add Parameter","src/java/org/apache/cassandra/io/sstable/format/SSTableReaderBuilder.java","419","419","SINGLE_VARIABLE_DECLARATION","added parameter","optimizationStrategy : DiskOptimizationStrategy"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Add Parameter","src/java/org/apache/cassandra/io/sstable/format/SSTableReaderBuilder.java","411","473","METHOD_DECLARATION","method declaration with added parameter","package load(recreateBloomFilter boolean, saveSummaryIfCreated boolean, optimizationStrategy DiskOptimizationStrategy, statsMetadata StatsMetadata, components Set<Component>) : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Add Parameter","src/java/org/apache/cassandra/io/sstable/format/SSTableReaderBuilder.java","420","420","SINGLE_VARIABLE_DECLARATION","added parameter","statsMetadata : StatsMetadata"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Add Parameter","src/java/org/apache/cassandra/io/sstable/format/SSTableReaderBuilder.java","411","473","METHOD_DECLARATION","method declaration with added parameter","package load(recreateBloomFilter boolean, saveSummaryIfCreated boolean, optimizationStrategy DiskOptimizationStrategy, statsMetadata StatsMetadata, components Set<Component>) : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Add Parameter","src/java/org/apache/cassandra/io/sstable/format/SSTableReaderBuilder.java","421","421","SINGLE_VARIABLE_DECLARATION","added parameter","components : Set<Component>"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Add Parameter","src/java/org/apache/cassandra/io/sstable/format/SSTableReaderBuilder.java","411","473","METHOD_DECLARATION","method declaration with added parameter","package load(recreateBloomFilter boolean, saveSummaryIfCreated boolean, optimizationStrategy DiskOptimizationStrategy, statsMetadata StatsMetadata, components Set<Component>) : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Change Method Access Modifier","src/java/org/apache/cassandra/io/sstable/format/SSTableReaderBuilder.java","411","473","METHOD_DECLARATION","method declaration with changed access modifier","package load(recreateBloomFilter boolean, saveSummaryIfCreated boolean, optimizationStrategy DiskOptimizationStrategy, statsMetadata StatsMetadata, components Set<Component>) : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReaderBuilder.java","411","473","METHOD_DECLARATION","moved method declaration","package load(recreateBloomFilter boolean, saveSummaryIfCreated boolean, optimizationStrategy DiskOptimizationStrategy, statsMetadata StatsMetadata, components Set<Component>) : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Add Parameter","src/java/org/apache/cassandra/io/sstable/format/SSTableReaderBuilder.java","168","168","SINGLE_VARIABLE_DECLARATION","added parameter","components : Set<Component>"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Add Parameter","src/java/org/apache/cassandra/io/sstable/format/SSTableReaderBuilder.java","159","227","METHOD_DECLARATION","method declaration with added parameter","package buildSummaryAndBloomFilter(recreateBloomFilter boolean, summaryLoaded boolean, components Set<Component>, statsMetadata StatsMetadata) : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Add Parameter","src/java/org/apache/cassandra/io/sstable/format/SSTableReaderBuilder.java","169","169","SINGLE_VARIABLE_DECLARATION","added parameter","statsMetadata : StatsMetadata"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Add Parameter","src/java/org/apache/cassandra/io/sstable/format/SSTableReaderBuilder.java","159","227","METHOD_DECLARATION","method declaration with added parameter","package buildSummaryAndBloomFilter(recreateBloomFilter boolean, summaryLoaded boolean, components Set<Component>, statsMetadata StatsMetadata) : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Remove Parameter","src/java/org/apache/cassandra/io/sstable/format/SSTableReaderBuilder.java","159","227","METHOD_DECLARATION","method declaration with removed parameter","package buildSummaryAndBloomFilter(recreateBloomFilter boolean, summaryLoaded boolean, components Set<Component>, statsMetadata StatsMetadata) : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Change Method Access Modifier","src/java/org/apache/cassandra/io/sstable/format/SSTableReaderBuilder.java","159","227","METHOD_DECLARATION","method declaration with changed access modifier","package buildSummaryAndBloomFilter(recreateBloomFilter boolean, summaryLoaded boolean, components Set<Component>, statsMetadata StatsMetadata) : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Move And Rename Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReaderBuilder.java","159","227","METHOD_DECLARATION","moved method declaration","package buildSummaryAndBloomFilter(recreateBloomFilter boolean, summaryLoaded boolean, components Set<Component>, statsMetadata StatsMetadata) : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/streaming/CompressionInfo.java","55","68","METHOD_DECLARATION","extracted method declaration","public getTotalSize() : long"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/streaming/CompressionInfo.java","62","62","METHOD_DECLARATION","extracted method declaration"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/streaming/CompressionInfo.java","65","65","METHOD_DECLARATION","extracted method declaration"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/streaming/CompressionInfo.java","67","67","METHOD_DECLARATION","extracted method declaration"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/streaming/CompressionInfo.java","63","66","METHOD_DECLARATION","extracted method declaration"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/streaming/CassandraCompressedStreamReader.java","123","127","METHOD_DECLARATION","source method declaration after extraction","protected totalSize() : long"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/streaming/CassandraCompressedStreamReader.java","126","126","METHOD_INVOCATION","extracted method invocation","compressionInfo.getTotalSize()"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/streaming/CompressionInfo.java","64","66","METHOD_INVOCATION","extracted method invocation"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/streaming/CompressionInfo.java","55","68","METHOD_DECLARATION","extracted method declaration","public getTotalSize() : long"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/streaming/CompressionInfo.java","65","65","METHOD_DECLARATION","extracted method declaration"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/streaming/CompressionInfo.java","63","66","METHOD_DECLARATION","extracted method declaration"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/streaming/CompressionInfo.java","64","66","METHOD_DECLARATION","extracted method declaration"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/streaming/CassandraStreamHeader.java","102","115","METHOD_DECLARATION","source method declaration after extraction","public calculateSize() : long"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/streaming/CassandraStreamHeader.java","109","109","METHOD_INVOCATION","extracted method invocation","compressionInfo.getTotalSize()"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/streaming/CompressionInfo.java","62","62","METHOD_INVOCATION","extracted method invocation"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/streaming/CompressionInfo.java","67","67","METHOD_INVOCATION","extracted method invocation"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1813","1823","METHOD_DECLARATION","extracted method declaration","public mutateLevelAndReload(newLevel int) : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1820","1820","METHOD_DECLARATION","extracted method declaration"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1821","1821","METHOD_DECLARATION","extracted method declaration"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/compaction/LeveledManifest.java","143","185","METHOD_DECLARATION","source method declaration after extraction","public add(reader SSTableReader) : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/compaction/LeveledManifest.java","167","167","METHOD_INVOCATION","extracted method invocation","reader.mutateLevelAndReload(0)"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1819","1822","METHOD_INVOCATION","extracted method invocation"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1818","1822","METHOD_INVOCATION","extracted method invocation"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1813","1823","METHOD_DECLARATION","extracted method declaration","public mutateLevelAndReload(newLevel int) : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1820","1820","METHOD_DECLARATION","extracted method declaration"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1821","1821","METHOD_DECLARATION","extracted method declaration"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/compaction/LeveledManifest.java","278","290","METHOD_DECLARATION","source method declaration after extraction","private sendBackToL0(sstable SSTableReader) : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/compaction/LeveledManifest.java","283","283","METHOD_INVOCATION","extracted method invocation","sstable.mutateLevelAndReload(0)"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1819","1822","METHOD_INVOCATION","extracted method invocation"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1818","1822","METHOD_INVOCATION","extracted method invocation"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1813","1823","METHOD_DECLARATION","extracted method declaration","public mutateLevelAndReload(newLevel int) : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1820","1820","METHOD_DECLARATION","extracted method declaration"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1821","1821","METHOD_DECLARATION","extracted method declaration"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/compaction/SingleSSTableLCSTask.java","66","90","METHOD_DECLARATION","source method declaration after extraction","protected runMayThrow() : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/compaction/SingleSSTableLCSTask.java","80","80","METHOD_INVOCATION","extracted method invocation","sstable.mutateLevelAndReload(level)"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1819","1822","METHOD_INVOCATION","extracted method invocation"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1818","1822","METHOD_INVOCATION","extracted method invocation"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1825","1835","METHOD_DECLARATION","extracted method declaration","public mutateRepairedAndReload(newRepairedAt long, newPendingRepair UUID, isTransient boolean) : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1832","1832","METHOD_DECLARATION","extracted method declaration"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1833","1833","METHOD_DECLARATION","extracted method declaration"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java","1186","1217","METHOD_DECLARATION","source method declaration after extraction","public mutateRepaired(sstables Collection<SSTableReader>, repairedAt long, pendingRepair UUID, isTransient boolean) : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java","1199","1199","METHOD_INVOCATION","extracted method invocation","sstable.mutateRepairedAndReload(repairedAt,pendingRepair,isTransient)"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1831","1834","METHOD_INVOCATION","extracted method invocation"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1830","1834","METHOD_INVOCATION","extracted method invocation"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1825","1835","METHOD_DECLARATION","extracted method declaration","public mutateRepairedAndReload(newRepairedAt long, newPendingRepair UUID, isTransient boolean) : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1833","1833","METHOD_DECLARATION","extracted method declaration"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/compaction/Verifier.java","463","482","METHOD_DECLARATION","source method declaration after extraction","private markAndThrow(mutateRepaired boolean) : void"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/db/compaction/Verifier.java","469","469","METHOD_INVOCATION","extracted method invocation","sstable.mutateRepairedAndReload(ActiveRepairService.UNREPAIRED_SSTABLE,sstable.getPendingRepair(),sstable.isTransient())"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1832","1832","METHOD_INVOCATION","extracted method invocation"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1831","1834","METHOD_INVOCATION","extracted method invocation"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Extract And Move Method","src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java","1830","1834","METHOD_INVOCATION","extracted method invocation"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Move And Inline Method","src/java/org/apache/cassandra/db/streaming/CassandraOutgoingFile.java","54","71","METHOD_DECLARATION","target method declaration after inline","public CassandraOutgoingFile(operation StreamOperation, ref Ref<SSTableReader>, sections List<SSTableReader.PartitionPositionBounds>, normalizedRanges List<Range<Token>>, estimatedKeys long)"
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Move And Inline Method","src/java/org/apache/cassandra/db/streaming/CassandraOutgoingFile.java","60","60","METHOD_DECLARATION","target method declaration after inline"," "
"d7a7c9eabc976b1defe9ec5dc912f75d855ea481","Rename Method","src/java/org/apache/cassandra/streaming/OutgoingStream.java","51","55","METHOD_DECLARATION","renamed method declaration","public getEstimatedSize() : long"
"4d42c189fa82b32fd93ae42a164b91e4db62992e","Add Method Annotation","src/java/org/apache/cassandra/db/LegacyLayout.java","1627","1627","ANNOTATION","added annotation","@VisibleForTesting"
"4d42c189fa82b32fd93ae42a164b91e4db62992e","Add Method Annotation","src/java/org/apache/cassandra/db/LegacyLayout.java","1627","1633","METHOD_DECLARATION","method declaration with added annotation","public LegacyCellName(clustering Clustering, column ColumnDefinition, collectionElement ByteBuffer)"
"4d42c189fa82b32fd93ae42a164b91e4db62992e","Change Method Access Modifier","src/java/org/apache/cassandra/db/LegacyLayout.java","1627","1633","METHOD_DECLARATION","method declaration with changed access modifier","public LegacyCellName(clustering Clustering, column ColumnDefinition, collectionElement ByteBuffer)"
"4d42c189fa82b32fd93ae42a164b91e4db62992e","Add Method Annotation","src/java/org/apache/cassandra/db/LegacyLayout.java","1748","1748","ANNOTATION","added annotation","@VisibleForTesting"
"4d42c189fa82b32fd93ae42a164b91e4db62992e","Add Method Annotation","src/java/org/apache/cassandra/db/LegacyLayout.java","1748","1757","METHOD_DECLARATION","method declaration with added annotation","public LegacyCell(kind Kind, name LegacyCellName, value ByteBuffer, timestamp long, localDeletionTime int, ttl int)"
"4d42c189fa82b32fd93ae42a164b91e4db62992e","Change Method Access Modifier","src/java/org/apache/cassandra/db/LegacyLayout.java","1748","1757","METHOD_DECLARATION","method declaration with changed access modifier","public LegacyCell(kind Kind, name LegacyCellName, value ByteBuffer, timestamp long, localDeletionTime int, ttl int)"
"4d42c189fa82b32fd93ae42a164b91e4db62992e","Add Parameter","src/java/org/apache/cassandra/db/partitions/AbstractBTreePartition.java","326","326","SINGLE_VARIABLE_DECLARATION","added parameter","quickResolver : BTree.Builder.QuickResolver<Row>"
"4d42c189fa82b32fd93ae42a164b91e4db62992e","Add Parameter","src/java/org/apache/cassandra/db/partitions/AbstractBTreePartition.java","326","350","METHOD_DECLARATION","method declaration with added parameter","protected build(iterator UnfilteredRowIterator, initialRowCapacity int, ordered boolean, quickResolver BTree.Builder.QuickResolver<Row>) : Holder"
"4d42c189fa82b32fd93ae42a164b91e4db62992e","Extract Method","src/java/org/apache/cassandra/db/partitions/PartitionUpdate.java","236","241","METHOD_DECLARATION","extracted method declaration","private fromIterator(iterator UnfilteredRowIterator, ordered boolean, quickResolver BTree.Builder.QuickResolver<Row>) : PartitionUpdate"
"4d42c189fa82b32fd93ae42a164b91e4db62992e","Extract Method","src/java/org/apache/cassandra/db/partitions/PartitionUpdate.java","239","239","METHOD_DECLARATION","extracted method declaration"," "
"4d42c189fa82b32fd93ae42a164b91e4db62992e","Extract Method","src/java/org/apache/cassandra/db/partitions/PartitionUpdate.java","240","240","METHOD_DECLARATION","extracted method declaration"," "
"4d42c189fa82b32fd93ae42a164b91e4db62992e","Extract Method","src/java/org/apache/cassandra/db/partitions/PartitionUpdate.java","238","238","METHOD_DECLARATION","extracted method declaration"," "
"4d42c189fa82b32fd93ae42a164b91e4db62992e","Extract Method","src/java/org/apache/cassandra/db/partitions/PartitionUpdate.java","211","220","METHOD_DECLARATION","source method declaration after extraction","public fromIterator(iterator UnfilteredRowIterator) : PartitionUpdate"
"4d42c189fa82b32fd93ae42a164b91e4db62992e","Extract Method","src/java/org/apache/cassandra/db/partitions/PartitionUpdate.java","219","219","METHOD_INVOCATION","extracted method invocation","fromIterator(iterator,true,null)"
"1266fec349e76b964b522d11460f1df4adadcb48","Extract Variable","src/java/org/apache/cassandra/net/OutboundConnection.java","456","456","VARIABLE_DECLARATION_STATEMENT","extracted variable declaration","canonicalSize : int"
"1266fec349e76b964b522d11460f1df4adadcb48","Extract Variable","src/java/org/apache/cassandra/net/OutboundConnection.java","457","457","VARIABLE_DECLARATION_STATEMENT","extracted variable declaration"," "
"1266fec349e76b964b522d11460f1df4adadcb48","Extract Variable","src/java/org/apache/cassandra/net/OutboundConnection.java","452","464","METHOD_DECLARATION","method declaration with extracted variable","private onOverloaded(message Message<?>) : void"
"1266fec349e76b964b522d11460f1df4adadcb48","Extract Attribute","src/java/org/apache/cassandra/utils/memory/BufferPool.java","203","203","FIELD_DECLARATION","extracted attribute declaration","private READABLE_MACRO_CHUNK_SIZE : String"
"1266fec349e76b964b522d11460f1df4adadcb48","Extract Attribute","src/java/org/apache/cassandra/utils/memory/BufferPool.java","251","252","FIELD_DECLARATION","extracted attribute declaration"," "
"1266fec349e76b964b522d11460f1df4adadcb48","Extract Attribute","src/java/org/apache/cassandra/utils/memory/BufferPool.java","268","271","FIELD_DECLARATION","extracted attribute declaration"," "
"1266fec349e76b964b522d11460f1df4adadcb48","Change Attribute Access Modifier","src/java/org/apache/cassandra/utils/memory/BufferPool.java","74","74","FIELD_DECLARATION","attribute declaration with changed access modifier","private MEMORY_USAGE_THRESHOLD : long"
"1266fec349e76b964b522d11460f1df4adadcb48","Encapsulate Attribute","src/java/org/apache/cassandra/utils/memory/BufferPool.java","74","74","FIELD_DECLARATION","encapsulated attribute declaration","private MEMORY_USAGE_THRESHOLD : long"
"1266fec349e76b964b522d11460f1df4adadcb48","Encapsulate Attribute","src/java/org/apache/cassandra/utils/memory/BufferPool.java","170","174","METHOD_DECLARATION","added getter method","public getMemoryUsageThreshold() : long"
"1266fec349e76b964b522d11460f1df4adadcb48","Remove Attribute Annotation","src/java/org/apache/cassandra/utils/memory/BufferPool.java","74","74","FIELD_DECLARATION","attribute declaration with removed annotation","private MEMORY_USAGE_THRESHOLD : long"
"1266fec349e76b964b522d11460f1df4adadcb48","Remove Thrown Exception Type","test/unit/org/apache/cassandra/utils/memory/BufferPoolTest.java","67","84","METHOD_DECLARATION","method declaration with removed thrown exception type","public testGetPut() : void"
"1266fec349e76b964b522d11460f1df4adadcb48","Extract And Move Method","src/java/org/apache/cassandra/utils/memory/BufferPool.java","163","168","METHOD_DECLARATION","extracted method declaration","public setMemoryUsageThreshold(threshold long) : void"
"1266fec349e76b964b522d11460f1df4adadcb48","Extract And Move Method","src/java/org/apache/cassandra/utils/memory/BufferPool.java","166","166","METHOD_DECLARATION","extracted method declaration"," "
"1266fec349e76b964b522d11460f1df4adadcb48","Extract And Move Method","src/java/org/apache/cassandra/utils/memory/BufferPool.java","167","167","METHOD_DECLARATION","extracted method declaration"," "
"1266fec349e76b964b522d11460f1df4adadcb48","Extract And Move Method","test/burn/org/apache/cassandra/utils/memory/LongBufferPoolTest.java","241","298","METHOD_DECLARATION","source method declaration after extraction","public testAllocate(threadCount int, duration long, poolSize int) : void"
"1266fec349e76b964b522d11460f1df4adadcb48","Extract And Move Method","test/burn/org/apache/cassandra/utils/memory/LongBufferPoolTest.java","249","249","METHOD_INVOCATION","extracted method invocation","BufferPool.setMemoryUsageThreshold(poolSize)"
"1266fec349e76b964b522d11460f1df4adadcb48","Extract And Move Method","test/burn/org/apache/cassandra/utils/memory/LongBufferPoolTest.java","291","291","METHOD_INVOCATION","extracted method invocation","BufferPool.setMemoryUsageThreshold(prevPoolSize)"
"1266fec349e76b964b522d11460f1df4adadcb48","Extract And Move Method","src/java/org/apache/cassandra/utils/memory/BufferPool.java","163","168","METHOD_DECLARATION","extracted method declaration","public setMemoryUsageThreshold(threshold long) : void"
"1266fec349e76b964b522d11460f1df4adadcb48","Extract And Move Method","src/java/org/apache/cassandra/utils/memory/BufferPool.java","166","166","METHOD_DECLARATION","extracted method declaration"," "
"1266fec349e76b964b522d11460f1df4adadcb48","Extract And Move Method","test/unit/org/apache/cassandra/metrics/BufferPoolMetricsTest.java","51","55","METHOD_DECLARATION","source method declaration after extraction","public setUp() : void"
"1266fec349e76b964b522d11460f1df4adadcb48","Extract And Move Method","test/unit/org/apache/cassandra/metrics/BufferPoolMetricsTest.java","54","54","METHOD_INVOCATION","extracted method invocation","BufferPool.setMemoryUsageThreshold(16 * 1024L * 1024L)"
"1266fec349e76b964b522d11460f1df4adadcb48","Extract And Move Method","src/java/org/apache/cassandra/utils/memory/BufferPool.java","167","167","METHOD_INVOCATION","extracted method invocation"," "
"1266fec349e76b964b522d11460f1df4adadcb48","Extract And Move Method","src/java/org/apache/cassandra/utils/memory/BufferPool.java","163","168","METHOD_DECLARATION","extracted method declaration","public setMemoryUsageThreshold(threshold long) : void"
"1266fec349e76b964b522d11460f1df4adadcb48","Extract And Move Method","src/java/org/apache/cassandra/utils/memory/BufferPool.java","166","166","METHOD_DECLARATION","extracted method declaration"," "
"1266fec349e76b964b522d11460f1df4adadcb48","Extract And Move Method","test/unit/org/apache/cassandra/utils/memory/BufferPoolTest.java","46","50","METHOD_DECLARATION","source method declaration after extraction","public setUp() : void"
"1266fec349e76b964b522d11460f1df4adadcb48","Extract And Move Method","test/unit/org/apache/cassandra/utils/memory/BufferPoolTest.java","49","49","METHOD_INVOCATION","extracted method invocation","BufferPool.setMemoryUsageThreshold(8 * 1024L * 1024L)"
"1266fec349e76b964b522d11460f1df4adadcb48","Extract And Move Method","src/java/org/apache/cassandra/utils/memory/BufferPool.java","167","167","METHOD_INVOCATION","extracted method invocation"," "
"1266fec349e76b964b522d11460f1df4adadcb48","Extract And Move Method","src/java/org/apache/cassandra/utils/memory/BufferPool.java","170","174","METHOD_DECLARATION","extracted method declaration","public getMemoryUsageThreshold() : long"
